simulation_id,mean_daily_return,daily_std,estimated_standard_error,sample_sharpe
138,0.0004879515237546152,0.010162450784699585,0.0006401742258868643,0.7622167591621364
139,-0.0010900121722951905,0.010715988675405318,0.0006750438354120696,-1.6147279852275225
140,0.000449005425012038,0.009768560853642822,0.0006153614925176127,0.7296612324164673
141,-5.0791713331545934e-05,0.010605489442392426,0.0006680830380164627,-0.07602604832229604
142,0.000723489220142028,0.009829364016476385,0.0006191917317505596,1.1684413454562803
143,-0.0004062583197418653,0.009836817771691453,0.0006196612741941935,-0.6556135370411246
144,-0.0001233627769425071,0.010060117264796112,0.0006337278200666151,-0.19466208210575264
145,-2.3722442087487465e-05,0.009944652391322256,0.0006264542167243446,-0.03786779856240624
146,0.00022710490924272427,0.010434885170040467,0.0006573359790343576,0.345492893263422
147,0.0004540942402344885,0.010091341243251962,0.0006356947458270013,0.714327502650252
148,-7.171905428796463e-06,0.010579774039014169,0.0006664631198687823,-0.010761143737718776
149,0.0015657422474391366,0.010390714747321768,0.0006545535039434462,2.3920767943431827
150,0.0012704507739589776,0.01048565416280504,0.0006605341249669362,1.9233688706432415
151,0.0006592579937246113,0.009390355050548365,0.0005915367663416747,1.114483547323279
152,0.00022540937113851023,0.009089603667000857,0.0005725912099767864,0.393665440913158
153,-0.0003781617569958752,0.010000938514539967,0.0006299999092076304,-0.6002568436422482
154,0.001000051123587873,0.010382715369694566,0.0006540495905185684,1.529014218623659
155,0.0005198353780490547,0.009713811089224386,0.000611912581541647,0.8495255592545361
156,1.8942383871054726e-06,0.009825687560109805,0.0006189601367683704,0.0030603560303502095
157,-0.0006270057053192009,0.01046125683889116,0.0006589972380209452,-0.951454223392773
158,-0.0006547020033027912,0.010213301521706379,0.0006433775212226816,-1.0176016129046417
159,0.000264844761428013,0.01066371227057934,0.0006717507314452583,0.3942604734619414
160,0.00018279111381382535,0.009990712262563657,0.0006293557158844494,0.29044165199476163
161,-0.0013049009488312487,0.009753196270166147,0.000614393614734818,-2.123884294263808
162,0.0006601472464171784,0.009704742488024266,0.0006113413133627247,1.0798341809847487
163,1.553423947723644e-05,0.009506092880810573,0.0005988275643453891,0.025941089559258612
164,-0.00013911129521889388,0.010630558736225518,0.000669662255088519,-0.20773351665236903
165,-0.0004065774918137881,0.009976378885556018,0.0006284527980032603,-0.646949927036014
166,0.0013104905809482124,0.009302748704737086,0.000586018085287204,2.236263033257666
167,0.00030383952234241967,0.009709249406730229,0.0006116252225549905,0.49677402294360384
168,6.18435283439573e-05,0.00992787072671102,0.000625397071220844,0.09888682117303797
169,-0.0012173567882851615,0.010151942154981117,0.0006395122444379327,-1.9035707273362628
170,-0.00020558996531011884,0.009945285245734018,0.0006264940828050502,-0.32815946862517054
171,-0.0003783145366820103,0.0094393755179636,0.0005946247655305522,-0.6362239829423523
172,-0.0007848295161105501,0.010160836744100565,0.0006400725508861271,-1.2261571208201618
173,0.0006490186792909244,0.0103174570474712,0.0006499387026237982,0.9985844459959692
174,0.0004000626637581869,0.010272666532576729,0.0006471171653974814,0.618222920284389
175,-0.0008891886497582072,0.009670384577283002,0.000609176968424888,-1.4596557254246305
176,0.0005255253937670098,0.010266645590861519,0.0006467378817204134,0.8125786483529287
177,0.0009903242020948373,0.010633836903354933,0.0006698687602071033,1.4783854105820053
178,0.0007216236347782445,0.010416452978110375,0.0006561748600828139,1.0997428866555028
179,-0.001129619056723722,0.009933018564173215,0.0006257213544997667,-1.8053068647893544
180,0.0012674751109350336,0.010387433792507563,0.0006543468232172266,1.9370081216307276
181,-0.0007402096320694812,0.010165651561383614,0.000640375855865631,-1.1558987199305
182,0.0013226290923044595,0.010322912370254338,0.0006502823556572689,2.0339304623568024
183,-0.00020263383827157788,0.00908561321480666,0.0005723398351166783,-0.35404461796769493
184,-0.00012543472651882555,0.010326400520548399,0.0006505020884718808,-0.19282755388762707
185,-0.00014339091533636713,0.009004503019642278,0.0005672303730881814,-0.25279132102130153
186,2.160679679657288e-05,0.00962687010561384,0.0006064358143661031,0.03562915692761004
187,-0.0006690524023533149,0.009113299498456894,0.0005740839070515857,-1.165426158328447
188,0.0004962139988167833,0.00946203741233004,0.0005960523306908193,0.8325007273131133
189,0.0004154779144901196,0.010022608551986743,0.0006313649932549072,0.6580629571306856
190,-0.00040072147006706013,0.010374585864871031,0.0006535374798508261,-0.613157596039522
191,-0.001052043266103696,0.009559692956460655,0.0006022040517364455,-1.746988023528149
192,0.0007458335828474944,0.010307815758754372,0.0006493313585223006,1.148617840581127
193,0.00030103220097341235,0.009945166638655745,0.000626486611261411,0.48050859437729004
194,-0.00032432557240701164,0.010396891815257037,0.0006549426226479289,-0.49519692442028795
195,0.00015453829161151447,0.010134090052572556,0.0006383876676914396,0.24207593509812209
196,-0.00042477513288096536,0.009770847371170338,0.0006155055295829984,-0.6901239915240863
197,0.00012774629688257113,0.00990416437172076,0.0006239037112257002,0.2047532248711986
198,-0.00023131070497609414,0.010935130408963583,0.0006888484670518493,-0.3357933072945105
199,-0.00034790263075419484,0.009648008065385396,0.0006077673806703608,-0.572427283561125
200,-9.65173529875067e-05,0.01041108773879049,0.0006558368817741291,-0.14716670512096539
201,0.00048080926850557694,0.009614663236549944,0.000605666853893965,0.7938510509768674
202,-0.00036202066088199573,0.009853838457177045,0.0006207334765974963,-0.5832143335757959
203,0.0002472751459681391,0.009344305212695853,0.0005886358992256605,0.4200816604855819
204,-0.00029302205829812245,0.010553656249109176,0.0006648178537525145,-0.44075539885726805
205,0.0003490695959127008,0.010771831219629224,0.0006785615850452501,0.5144258142603563
206,-6.384530752185582e-05,0.011059692149430197,0.0006966951191506119,-0.09164023942021289
207,-0.0001335478360558879,0.010038673382550791,0.0006323769824579277,-0.211183897833873
208,2.291065114328457e-05,0.010183736139426011,0.000641515077200529,0.03571334791266801
209,-6.794236745118071e-05,0.010044572398818504,0.0006327485855537442,-0.10737656156389755
210,9.046786771413177e-05,0.009667891807620068,0.000609019938696224,0.1485466434938129
211,-0.00044040479931566995,0.009371990140487748,0.0005903798857495209,-0.7459685025626356
212,0.00014277209131034087,0.011082484931461363,0.0006981309294587493,0.20450618255952363
213,-0.0002568571127291968,0.009399465849730696,0.0005921106927436152,-0.4337991457965721
214,-0.00032797559221402434,0.009317309185233815,0.0005869353093434886,-0.5587934257710252
215,-0.0010088993545043555,0.009180803744691874,0.0005783362748606007,-1.744485688274587
216,0.00098571669199687,0.010009613228381876,0.0006305463648152576,1.563273927184836
217,-5.4534058963250525e-05,0.009442736548054553,0.0005948364905250681,-0.09167907455561909
218,0.0006033908515950681,0.01003346193449151,0.0006320486920880376,0.9546588089624942
219,-0.00015064539415931037,0.00948131962790984,0.0005972669960991641,-0.25222454135787997
220,0.0014531249246429957,0.01075794630462752,0.0006776869176150173,2.1442422553425944
221,0.0012984387032330517,0.010048361176932865,0.000632987256140968,2.0512872741688906
222,-0.0001307726844839441,0.009796374221134762,0.0006171135699820631,-0.21191023961399053
223,0.00046866788609350535,0.01033530259149053,0.0006510628662306031,0.7198504328881593
224,-0.001130405467827163,0.009646391987021679,0.0006076655773025135,-1.860242722395339
225,6.848311568115536e-05,0.01047108379964377,0.0006596162783613023,0.10382265860886469
226,-0.00011512325437048801,0.009924754472821502,0.0006252007656776582,-0.18413805722983295
227,0.0008438131420772381,0.01040673819344038,0.0006555628861714484,1.2871581962261311
228,0.0012490296314795384,0.010404863030749695,0.0006554447620250832,1.9056215013764033
229,0.0002096494207591152,0.009952045659855597,0.0006269199488651813,0.3344117875633276
230,-0.0004393589527159417,0.009436874055405312,0.0005944671882009529,-0.7390802409895522
231,-0.0005106258656420495,0.009384347912833166,0.0005911583522348715,-0.863771718206519
232,0.0007832813408184307,0.01123929370470369,0.0007080089536823759,1.106315586469014
233,0.0018199938732352476,0.008948026579569529,0.0005636726917699258,3.2288132808429792
234,-0.00012367123548580504,0.010919316865576963,0.0006878523074530939,-0.1797932988605093
235,0.0006282622891925993,0.00944018402190463,0.0005946756964915517,1.0564788386328896
236,-2.021966572546863e-05,0.009991210680012385,0.0006293871132325073,-0.03212596079640275
237,0.0014698612655068958,0.010655181385606442,0.0006712133362047444,2.189857063654252
238,-0.0003154713131259354,0.010431210292200758,0.0006571044834900145,-0.4800930765993311
239,-3.2941110404461596e-05,0.009713242962220285,0.0006118767929043625,-0.05383618203282691
240,0.00040501126574186763,0.009700134145752562,0.0006110510150863629,0.6628108877040738
241,0.0002660955711232188,0.010553332712662393,0.0006647974728720799,0.40026561769800956
242,-0.0009366131408979128,0.010397731269934493,0.000654995503322059,-1.4299535434175088
243,0.0008180557658861258,0.00989015587525471,0.0006230212588949598,1.3130463113523523
244,-0.0003719252333536823,0.009970301562104537,0.0006280699626106527,-0.5921716615896225
245,0.0008004804477972631,0.009575619623277682,0.0006032073374414939,1.3270403029122684
246,-0.0002684535995274183,0.009971059121666539,0.0006281176843774235,-0.4273937929219484
247,0.000509530365207111,0.009372584883374824,0.0005904173510298358,0.8630003239545083
248,1.998012298416691e-05,0.010753290935125056,0.0006773936569015736,0.029495586178879814
249,-0.0006260786617376655,0.00953742588707702,0.0006008013582122712,-1.0420726471068722
250,0.0019085063757512057,0.010411511524187988,0.0006558635777448681,2.9099136474591933
251,6.584999645739218e-06,0.009465364375364263,0.0005962619096624778,0.011043803971088388
252,0.0001315805124592791,0.010483882391809737,0.0006604225138851806,0.19923686684333017
253,-0.00023157539405011207,0.0106668733676829,0.0006719498618454046,-0.3446319542564183
254,0.00048062492129215636,0.009914338707264159,0.0006245446341210135,0.769560564664189
255,-0.00030091216569970685,0.009274496190584309,0.0005842383441833806,-0.5150503534996611
256,0.00015933569288855098,0.009801874717288042,0.0006174600686703738,0.2580501978559704
257,0.000985738997444493,0.009743154644891379,0.000613761051800629,1.6060631324724324
258,0.00036467745125857493,0.0101693909467631,0.0006406114150030203,0.5692646785834368
259,-0.00026355236984185827,0.00975621343084615,0.0006145836779925516,-0.42883073416904566
260,-0.0005376526136682784,0.01052601681926749,0.0006630767333301164,-0.8108452410448325
261,0.00026947303521693804,0.009893741715787104,0.0006232471456161467,0.4323694654879406
262,-0.0006189356373023188,0.01142781405263019,0.0007198846193416351,-0.8597706086127546
263,2.0338977746440524e-06,0.010286395258872455,0.0006479819938640568,0.0031388183528302696
264,-0.0004607256387364094,0.010006575523206048,0.0006303550073759344,-0.730898673517857
265,-3.425819055463205e-05,0.009682875863676348,0.0006099638455046994,-0.0561642969613813
266,8.751317524726183e-05,0.009880356916663191,0.0006224039825249461,0.14060510167727644
267,0.0007117888451805692,0.010085095078608282,0.0006353012744390216,1.1203957457964915
268,-0.000508887706011923,0.010220060211368493,0.0006438032786520773,-0.7904397552578091
269,-0.0012379385579871483,0.010059090275864874,0.0006336631258449182,-1.9536225282739896
270,-0.00037809100274858673,0.010328386796389866,0.000650627212088826,-0.5811177210598568
271,0.0002514639432179418,0.009677571084043421,0.0006096296757983012,0.4124863883777531
272,-0.0005581922546882505,0.009857663602906852,0.0006209744381291547,-0.8988973143080548
273,0.000758891089243838,0.009427454027493646,0.0005938737822200588,1.2778659573199216
274,0.00023078271021949507,0.0100211134934103,0.00063127081341708,0.3655843186702458
275,6.567724017528176e-05,0.0101400540456906,0.0006387633639440883,0.10281935984830616
276,0.0007257099075279753,0.010076281199116818,0.0006347460522194954,1.143307477045993
277,-0.0002485173115562689,0.009634660575378923,0.0006069265678326454,-0.40946850035537635
278,-0.0003493639781594566,0.010505419403227577,0.0006617792180803035,-0.5279162122571565
279,0.00011840467039407124,0.00958345061895772,0.0006037006438007179,0.19613142972422726
280,-0.0002494344515550914,0.00973530501327411,0.0006132665714877061,-0.40673087879222797
281,0.0004607583520107281,0.009876839082721722,0.0006221823798163091,0.7405519136475075
282,-0.00012575473112335094,0.009448439631801048,0.0005951957510321967,-0.2112829785919428
283,0.00040167919309449645,0.009954009423117577,0.0006270436543229195,0.6405920709431768
284,2.8374156624551924e-05,0.01001460142418711,0.0006308605916150562,0.04497690456763465
285,-0.0007517087015252569,0.00978888703825045,0.0006166419217931977,-1.2190359995948448
286,-0.00020367636363496222,0.009472634057894166,0.000596719856616871,-0.3413266064074257
287,0.00022236904123904472,0.009581638624442192,0.0006035864988753584,0.36841288142358586
288,-0.0002098486843555893,0.010917602823282278,0.0006877443329376562,-0.30512601021259456
289,-0.0005670755779399695,0.009593632462671186,0.0006043420396662882,-0.9383354801084219
290,9.3738977387607e-05,0.009872207980646733,0.0006218906478071049,0.1507322512698125
291,0.0006527516832591713,0.01073845708804702,0.0006764592123693154,0.964953498042982
292,-0.000232674573374518,0.00988383770100879,0.0006226232513284199,-0.37370042457953007
293,0.0007325069669602161,0.010139212504713358,0.0006387103518454252,1.146853131225734
294,0.000898226932742636,0.010309097153986604,0.0006494120788345785,1.3831386295656456
295,0.000735192766312348,0.009834676739544562,0.0006195264018463442,1.1867012674864041
296,0.0004865250304928005,0.010722683310523779,0.0006754655577844926,0.7202810341486374
297,-0.0012862581031984521,0.010534760171427696,0.0006636275127453775,-1.9382229918065004
298,-0.0007293421819391902,0.009873362674893336,0.0006219633867075055,-1.1726448815582486
299,-0.00040333689897135554,0.010155856853013472,0.0006397588472343976,-0.6304514595068652
300,-0.0005852980177591935,0.009859832926884004,0.0006211110926947898,-0.9423403069808083
301,0.0010482754060871945,0.01040955631383568,0.0006557404110697961,1.5986133969950154
302,0.0003669816690593683,0.010384466876643354,0.0006541599250853801,0.5609968678706057
303,5.226147693224262e-05,0.0103305174231124,0.000650761428956553,0.08030819683956987
304,6.678538430233864e-05,0.0102719279026614,0.0006470706360863655,0.10321189152744167
305,0.00024550680677359584,0.00964587159154309,0.00060763279546871,0.4040381108531496
306,0.0005309239249597012,0.009604000228949139,0.0006049951475525431,0.8775672451382612
307,-0.0007465465427914827,0.009808497513238154,0.0006178772656005625,-1.2082440710386984
308,-0.0010414280595095599,0.009861778127065053,0.0006212336287883444,-1.6763871291719408
309,0.0007109661843307238,0.01005404842310569,0.0006333455189747323,1.1225565872505812
310,0.0001414748650798278,0.00976620572136323,0.0006152131331291254,0.22996073630654115
311,0.000732851555144797,0.010990696734265254,0.0006923488165284669,1.0585004807539304
312,0.001503578374317066,0.009588343808779126,0.0006040088857860815,2.4893315474328634
313,-0.0002506242910413193,0.009995773253116735,0.0006296745283223326,-0.398021961772962
314,0.00045448259011288193,0.01027964193822128,0.0006475565746505594,0.7018422913212394
315,-0.0006192552458854925,0.009511654798898385,0.0005991779322518858,-1.0335080992688606
316,-0.000753510393369349,0.010182933532954326,0.0006414645177451783,-1.174671977209316
317,0.0002688589840237142,0.009146787930920098,0.0005761934800062291,0.46661233310173456
318,-8.917009335592442e-05,0.010235643722815503,0.0006447849476006943,-0.13829431609366
319,0.00048849381268492,0.010610176408214312,0.0006683782891109429,0.7308642734860524
320,-0.00040793045027212317,0.009962916954287932,0.0006276047760436889,-0.6499798373805338
321,-0.00042153016239283327,0.00986029454571725,0.000621140171947963,-0.6786393497475279
322,-0.0009256010082398519,0.010484312166025194,0.0006604495871159904,-1.4014710983191132
323,-0.000512779978033043,0.009938731478289642,0.0006260812342619937,-0.8190310617399245
324,-0.00021088854990756976,0.009154297823125048,0.0005766665587478291,-0.3657027561395135
325,-0.0006710830879656324,0.010108986739325629,0.0006368063075977463,-1.0538260691813655
326,-0.0006112937690888843,0.009608983613204275,0.0006053090712531756,-1.009887011644016
327,-0.0005289131210942345,0.010125364801710914,0.0006378380285508074,-0.8292279503872566
328,0.0005400809818452818,0.01056725102873826,0.0006656742443722117,0.8113292446136695
329,-6.308048266164401e-05,0.009635016222936587,0.0006069489715229303,-0.1039304548179152
330,-0.0003873589170370024,0.009234343901492156,0.000581708987718909,-0.6658981126559117
331,0.0002768095600189248,0.01048140958032212,0.0006602667414033859,0.4192389873077215
332,0.0002669045625428755,0.009905181859779861,0.0006239678069487087,0.42775373916817405
333,0.0003598499090724768,0.009200507169576445,0.0005795774739610962,0.6208831868724964
334,0.0013688266117214823,0.009839353344005592,0.0006198210002364418,2.2084224497061555
335,0.0004786235378888362,0.009857729830756374,0.0006209786100915286,0.7707568829436651
336,0.0005096281614002457,0.00956442895500525,0.0006025023916021255,0.8458525119627888
337,-0.00019737841218508747,0.009949443535422849,0.0006267560304335266,-0.31492064312258955
338,-0.0003586545463224897,0.010119637451683225,0.0006374772394116482,-0.5626154537744839
339,-0.0013244385175826031,0.010067734460159726,0.0006342076582718512,-2.088335737211938
340,0.001198982148403135,0.009904692567188997,0.0006239369844126665,1.9216398103596606
341,-0.0006567456238313174,0.010373590731342766,0.0006534747923308954,-1.0050052910055722
